Cocktail Name,Glass,strIBA,Ingredients,Instructions,floral,citrus,herbaceous,fruity,spicy,sweet,bitter,combined,flavors
Stinger,,,"1 part tempus fugit creme de menthe glaciale, 3 part h by hine",Shake or stir briskly and strain into a cocktail glass.,0,0,0,0,0,0,0,"1 part tempus fugit creme de menthe glaciale, 3 part h by hine",
Stone Fruit Patch V1,,,"1 oz luxardo maraschino liqueur, .5 oz peach puree, .75 oz lime juice, 3  raspberries",Muddle raspberries in mixing glass. Add remainder of ingredients in a mixing glass with fresh ice. Shake vigorously strain over fresh ice. Garnish with raspberry and mint.,0,1,0,1,0,0,0,"1 oz luxardo maraschino liqueur, .5 oz peach puree, .75 oz lime juice, 3  raspberries,citrus,fruity",",citrus,fruity"
Stone Fruit Patch V2,Coupe,,"1 oz luxardo maraschino liqueur, .5 oz peach puree, .75 oz lime juice, 3  raspberries, 1 oz sparkling wine",Muddle raspberries in mixing glass. Add remainder of ingredients in a mixing glass with fresh ice. Shake vigorously and strain into a well chilled coupe. Top off with sparkling wine. Garnish with raspberry and mint.,0,1,0,1,0,0,0,"1 oz luxardo maraschino liqueur, .5 oz peach puree, .75 oz lime juice, 3  raspberries, 1 oz sparkling wine,citrus,fruity",",citrus,fruity"
Stranger in the Alps,Rocks Glass,,"rinse eau de vie, 1.5 oz junipero gin, 1 oz carpano antica, .75 oz campari, .25 oz braulio amaro, 1 pinch salt","Rinse a rocks glass with eau de vie. Combine remaining ingredients in a shaker with ice. Shake, and strain over fresh ice into a rocks glass. Garnish with a lemon pigtail.",0,0,0,0,0,0,0,"rinse eau de vie, 1.5 oz junipero gin, 1 oz carpano antica, .75 oz campari, .25 oz braulio amaro, 1 pinch salt",
Strike No.3,Old Fashioned Glass,,"2 oz no.3 london dry gin, .5 oz st. germaine elderflower liqueur, .5 oz orgeat syrup, .5 oz fresh lemon juice",Shake the ingredients with ice. Strain into an old fashioned glass. Garnish with a Luxardo Cherry.,0,1,0,0,0,0,0,"2 oz no.3 london dry gin, .5 oz st. germaine elderflower liqueur, .5 oz orgeat syrup, .5 oz fresh lemon juice,citrus",",citrus"
Stroll Through the Park,Collins,,"2 oz barsol primero quebranta pisco, .5 oz simple syrup, .5 oz orange juice, .5 oz lemon, 1 bsp el guapo tonic syrup, 4 dash el guapo tonic bitters, 3  cucumber slices, 2  mint sprig",Muddle mint and cucumber with the simple syrup in a shaker tin. Combine the remainder of the ingredients in the tin. Shake vigorously. Double strain with a fine mesh strainer into a collins glass. Fill with ice and garnish with a cucumber slice.,0,1,0,0,0,1,1,"2 oz barsol primero quebranta pisco, .5 oz simple syrup, .5 oz orange juice, .5 oz lemon, 1 bsp el guapo tonic syrup, 4 dash el guapo tonic bitters, 3  cucumber slices, 2  mint sprig,citrus,sweet,bitter",",citrus,sweet,bitter"
Swedish 75,Coupe,,"1 oz karlsson's gold vodka, 1 oz lemon curd (or a large bar spoon), 1.5 oz brut champagne","In a Boston shaker, combine the Karlsson's and the lemon curd with whole hard ice and shake vigorously for 30-40 seconds. Add the champagne to the shaker, stir until mixed well and double strain the cocktail into a 4.5 oz. coupe glass. Garnish the cocktail with a lemon twist making sure to release all the essential oils into the glass. Rub the entire rim with the twist before dropping the twist into the glass.",0,1,0,0,0,0,0,"1 oz karlsson's gold vodka, 1 oz lemon curd (or a large bar spoon), 1.5 oz brut champagne,citrus",",citrus"
Swedish Nightingale,,,"1.5 oz no.3 london dry gin, .5 oz maurin quina, .25 oz pineapple gomme syrup, 1 bsp peated kola nut tincture, 2 dash angostura bitters",Stir. Strain. Lemon peel garnish.,0,0,0,1,0,0,1,"1.5 oz no.3 london dry gin, .5 oz maurin quina, .25 oz pineapple gomme syrup, 1 bsp peated kola nut tincture, 2 dash angostura bitters,fruity,bitter",",fruity,bitter"
Swedish Royal,Coupe,,"2 oz karlsson's gold vodka, 1 oz apricot brandy, .5 oz dry vermouth, .5 oz sweet vermouth",Combine all ingredients in a frozen mixing glass with hard ice and stir for 20 seconds. Strain into a frozen coupe glass.,0,0,0,1,0,0,0,"2 oz karlsson's gold vodka, 1 oz apricot brandy, .5 oz dry vermouth, .5 oz sweet vermouth,fruity",",fruity"
Tahitian Fix,Collins,,"2 oz barsol selecto italia pisco, .75 oz fresh lemon juice, .5 oz vanilla agave nectar, .5 oz pineapple gomme syrup, 1.5 oz seltzer water",Shake all ingredients with ice and fine strain into Collins glass. Top with seltzer water and add lavender blossom garnish.,0,1,0,1,0,1,0,"2 oz barsol selecto italia pisco, .75 oz fresh lemon juice, .5 oz vanilla agave nectar, .5 oz pineapple gomme syrup, 1.5 oz seltzer water,citrus,fruity,sweet",",citrus,fruity,sweet"
Tamaulipas Margarita,V-Shaped Rocks Glass,,"2 oz chinaco blanco tequila, 1.5 oz fresh lime juice, 1 oz agave nectar","Served in v-shaped rocks glass with ""vintage ice"".
",0,1,0,0,0,1,0,"2 oz chinaco blanco tequila, 1.5 oz fresh lime juice, 1 oz agave nectar,citrus,sweet",",citrus,sweet"
Tea & Sympathy,Mug,,"1 oz avua amburana cachaça, 1 oz king's ginger liqueur, .5 oz fresh squeezed lemon juice, 1 bag chai tea","Soak 1 chai tea bag in half mug of hot water for 30 seconds, remove the tea bag, add all the ingredients, add more hot water. 

Lemon wheel stuffed with 4-5 cloves for garnish.",0,1,0,0,0,0,0,"1 oz avua amburana cachaça, 1 oz king's ginger liqueur, .5 oz fresh squeezed lemon juice, 1 bag chai tea,citrus",",citrus"
Tea Party Cocktail,Coupe,,"1.5 oz no.3 london dry gin, .5 oz king's ginger liqueur, .5 oz orange marmalade syrup, .25 oz lemon juice, 1 oz bergamot tea foam","Shake all ingredients except foam, strain into chilled cocktail ""coupe"". Layer foam onto cocktail. Add garnish.",0,1,0,0,0,0,0,"1.5 oz no.3 london dry gin, .5 oz king's ginger liqueur, .5 oz orange marmalade syrup, .25 oz lemon juice, 1 oz bergamot tea foam,citrus",",citrus"
Temple of the Moon,Old Fashioned Glass,,"1 oz junipero gin, 1 oz barsol primero quebranta pisco, 1 oz amaro sibilla, .25 oz simple syrup,  rinse st. george absinthe, 3 drops fee brothers orange flower water","Stir all ingredients except for Absinthe and Orange Flower. Strain over a chunk/sphere of ice in an old fashioned glass. Garnish with a sprig of mint, with 3 drops of Orange Flower.",0,1,0,0,0,1,0,"1 oz junipero gin, 1 oz barsol primero quebranta pisco, 1 oz amaro sibilla, .25 oz simple syrup,  rinse st. george absinthe, 3 drops fee brothers orange flower water,citrus,sweet",",citrus,sweet"
Tequila Sunflare,Rocks Glass,,"1.5 oz chinaco blanco tequila, .75 oz sage-cilantro-lime syrup,  rinse montanaro vermouth , 1  pomegranate ice cube",Pre-freeze pomegranate juice into one large cube. Rinse a glass with Montanaro vermouth. Dump any excess out. Build the remainder of spirits and bitters into a shaker tin. Shake vigorously. Strain over the pomegranate ice cube into a rocks glass.,0,1,1,0,0,0,0,"1.5 oz chinaco blanco tequila, .75 oz sage-cilantro-lime syrup,  rinse montanaro vermouth , 1  pomegranate ice cube,citrus,herbaceous",",citrus,herbaceous"
Tequila Sunrise,Highball glass,Contemporary Classics,"tequila,orange juice,grenadine","Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",0,1,0,0,0,0,0,"tequila,orange juice,grenadine,citrus",",citrus"
The Alpine Mist,Martini,,"2 oz mezcal, 2 oz reed's premium ginger brew, 1 tsp seedless blackberry jam, 1  lime, juiced, 12  mint leaves, muddled",Fill a cocktail shaker with ice. Add all ingredients except the garnish and shake well. Stain into a very chilled martini glass (martini glass should have a sugar rim on half of the glass) and top with a splash of ginger beer. Garnish with a mint leaf and orange peel. Right before serving drop in a chip of dry ice for the mist.,0,1,0,1,0,0,0,"2 oz mezcal, 2 oz reed's premium ginger brew, 1 tsp seedless blackberry jam, 1  lime, juiced, 12  mint leaves, muddled,citrus,fruity",",citrus,fruity"
The Asterisk,Cocktail Glass,,".75 oz brandy, .75 oz green chartreuse, .75 oz luxardo maraschino liqueur, .75 oz lemon juice",Shake until very cold; double strain into a chilled cocktail glass. No garnish.,0,1,0,0,0,0,0,".75 oz brandy, .75 oz green chartreuse, .75 oz luxardo maraschino liqueur, .75 oz lemon juice,citrus",",citrus"
The Awen,Rocks Glass,,"1.5 oz pot still-style irish whiskey, .5 oz luxardo maraschino liqueur, 1 oz cocchi americano, 1 dash orange bitters",Stir ingredients in glass over an ice sphere.,1,1,0,0,0,0,1,"1.5 oz pot still-style irish whiskey, .5 oz luxardo maraschino liqueur, 1 oz cocchi americano, 1 dash orange bitters,floral,citrus,bitter",",floral,citrus,bitter"
The Bacchus Cocktail,Coupe,,"5  concord grapes, 3  blackberries, 1.5 oz barsol primero quebranta pisco, 1 oz crème yvette, 1 oz lemon juice, .5 oz egg white","Place the Concord grapes and blackberries in a shaker and muddle. Add the rest of the ingredients and ice. Shake, and strain into a chilled coupe. Garnish with Concord grapes and lemon peel twisted to release oils.",0,1,0,1,0,0,0,"5  concord grapes, 3  blackberries, 1.5 oz barsol primero quebranta pisco, 1 oz crème yvette, 1 oz lemon juice, .5 oz egg white,citrus,fruity",",citrus,fruity"
The Big Picture,,,"1.5 oz tempus fugit alessio vino chinato, 1.5 oz fig-infused c. drouin calvados selection, .5 oz lemon, .25 oz simple syrup",Build in glass. Add crushed ice and swizzle. Top with more crushed ice. Dash pepita tincture on top for aromatics. Garnish with lemon wheel and dried fig.,0,1,0,0,0,1,0,"1.5 oz tempus fugit alessio vino chinato, 1.5 oz fig-infused c. drouin calvados selection, .5 oz lemon, .25 oz simple syrup,citrus,sweet",",citrus,sweet"
The Bitter King,Martini,,"2 oz king's ginger liqueur, .75 oz lemon juice, .75 oz simple syrup","Add all ingredients to a shaker, add ice, shake and strain into a martini glass garnish with a Luxardo Cherry.",0,1,0,0,0,1,0,"2 oz king's ginger liqueur, .75 oz lemon juice, .75 oz simple syrup,citrus,sweet",",citrus,sweet"
The Bittered Valley,,,"1.25 oz luxardo maraschino liqueur, 4 drops acid phosphate, 2 oz barsol primero quebranta pisco, .75 oz luxardo amaro abano, .25 oz luxardo fernet, 3 dash scrappy's aromatic bitters","1st glass ingredients:
Luxardo Maraschino, Acid Phosphate

2nd glass ingredients:
BarSol Quebranta Pisco, Luxardo Amaro Abano, Luxardo Fernet, Scrappy's Aromatic Bitters",0,0,0,0,0,0,1,"1.25 oz luxardo maraschino liqueur, 4 drops acid phosphate, 2 oz barsol primero quebranta pisco, .75 oz luxardo amaro abano, .25 oz luxardo fernet, 3 dash scrappy's aromatic bitters,bitter",",bitter"
The Boys of Summer Cup,Collins,,"1 oz no.3 london dry gin, 1 oz dolin rouge vermouth, .5 oz the genuine curacao liqueur orange, .5 oz king's ginger liqueur, .25 oz chareau liqueur, .5 oz fresh lemon juice,  top fever-tree bitter lemon",Top with Fever-Tree Bitter Lemon. Build in a collins glass full of ice cubes and garnish with a lemon wheel and mint sprig.,0,1,0,0,0,0,1,"1 oz no.3 london dry gin, 1 oz dolin rouge vermouth, .5 oz the genuine curacao liqueur orange, .5 oz king's ginger liqueur, .25 oz chareau liqueur, .5 oz fresh lemon juice,  top fever-tree bitter lemon,citrus,bitter",",citrus,bitter"
The Brightside,Old Fashioned Glass,,"1.5 oz pink pigeon rum, 2.5 oz fresh orange juice, 1 tbsp luxardo bitter, 1 dash milk powder (or cream)","Dry shake, then serve old-fashioned glass with crushed ice. Drizzle Bitter on top to finish.",0,1,0,0,0,0,1,"1.5 oz pink pigeon rum, 2.5 oz fresh orange juice, 1 tbsp luxardo bitter, 1 dash milk powder (or cream),citrus,bitter",",citrus,bitter"
The Canevari Cocktail,Cocktail Glass,,"1.5 oz old tom gin, 1 oz cocchi vermouth di torino, .5 oz luxardo bitter, 3 dash angostura bitters","Combine ingredients, stir until well chilled, and strain in to a cocktail glass. Serve with an orange twist.",0,0,0,0,0,0,1,"1.5 oz old tom gin, 1 oz cocchi vermouth di torino, .5 oz luxardo bitter, 3 dash angostura bitters,bitter",",bitter"
The Cappa,Wine Glass,,"1.5 oz gin, 1.5 oz pineau des charentes, .5 oz luxardo maraschino liqueur","Add all the ingredients to a mixing glass and fill with ice. Stir, and strain into a small wine or cocktail glass. Twist a slice of lemon peel over the drink and use as garnish.",0,0,0,0,0,0,0,"1.5 oz gin, 1.5 oz pineau des charentes, .5 oz luxardo maraschino liqueur",
The Cavalier White Lady,Martini,,"1 oz junipero gin, .75 oz creole shrub, .75 oz lemon juice, .25 oz lemon bitters, .5 oz simple syrup, 1  egg white",Spray of Lemon Verbana oil on the Martini glass. Combine all other ingredients and dry shake for 20 seconds. Add ice to the mixing tin and shake again. Double strain into a Martini glass. Garnish with fresh lemon verbena. Served in a martini.,0,1,0,0,0,1,1,"1 oz junipero gin, .75 oz creole shrub, .75 oz lemon juice, .25 oz lemon bitters, .5 oz simple syrup, 1  egg white,citrus,sweet,bitter",",citrus,sweet,bitter"
The Chief,Coupe,,"1.5 oz junipero gin, .75 oz cocchi americano, .5 oz salers gentiane aperitif, 2 drops black licorice-infused angostura bitters, 1 drop sea salt tincture",Stir the first three ingredients and the sea salt tincture over ice. Strain into a coupe glass and add licorice-infused Angostura Bitters. Garnish with 3 brandied cherries.,0,0,0,0,0,0,1,"1.5 oz junipero gin, .75 oz cocchi americano, .5 oz salers gentiane aperitif, 2 drops black licorice-infused angostura bitters, 1 drop sea salt tincture,bitter",",bitter"
The Claridge,,,"2.25 oz gin, 2.25 oz dry vermouth, .75 oz luxardo apricot liqueur, .75 oz cointreau","Stir, strain, and serve straight up.",0,0,0,1,0,0,0,"2.25 oz gin, 2.25 oz dry vermouth, .75 oz luxardo apricot liqueur, .75 oz cointreau,fruity",",fruity"
The Cliffdiver,Collins,,"1.25 oz d'aristi 10 yr rum, .5 oz the genuine curacao liqueur blue, .25 oz tempus fugit liqueur de violettes, 1 oz lime juice, .5 oz tahitian vanilla bean syrup, 1 float ginger beer, 3 dash angostura bitters","Combine rum, curacao, violettes, and lime juice in a shaker, add ice and shake vigorously. Double strain into a chilled collins glass. Add fresh ice in the collins glass and top with chilled ginger beer. Float 2-3 dashes of Angostura Bitters on top and garnish with a grilled pineapple wedge on rim of glass, and two Luxardo Cherries speared through a toothpick, and edible orchid placed on top hanging from the rim.",1,1,0,0,0,0,1,"1.25 oz d'aristi 10 yr rum, .5 oz the genuine curacao liqueur blue, .25 oz tempus fugit liqueur de violettes, 1 oz lime juice, .5 oz tahitian vanilla bean syrup, 1 float ginger beer, 3 dash angostura bitters,floral,citrus,bitter",",floral,citrus,bitter"
The Commissioner's Trophy #3,Coupe,,"1.5 oz no.3 london dry gin, 1 oz amaro, .5 oz barsol perfecto amor (aperitif wine), .5 oz strawberry shrub",Stir in a mixing glass with ice; strain into a coupe glass; garnish with orange and lemon zest.,0,0,0,1,0,0,0,"1.5 oz no.3 london dry gin, 1 oz amaro, .5 oz barsol perfecto amor (aperitif wine), .5 oz strawberry shrub,fruity",",fruity"
The Double Crown,Egg Coupe,,"1.25 oz compass box great king street glasgow blend, .75 oz lemon juice, .5 oz cyril zangs double zero eau de vie de cidre, .5 oz king's ginger liqueur, .5 oz honey syrup, 1  egg white","Shake without ice, add ice and shake again then fine strain into a chilled egg coupe. Garnish with a Sage leaf.",0,1,0,0,0,1,0,"1.25 oz compass box great king street glasgow blend, .75 oz lemon juice, .5 oz cyril zangs double zero eau de vie de cidre, .5 oz king's ginger liqueur, .5 oz honey syrup, 1  egg white,citrus,sweet",",citrus,sweet"
The Douglas Tilden,Cocktail Glass,,"2 oz junipero gin, .5 oz lacuesta blanco vermouth, .25 oz salers gentiane aperitif, 1 bsp luxardo maraschino liqueur, 1 bsp germain-robin absinthe, 2 dash scrappy’s lime bitters","Combine all ingredients in a mixing glass with ice, stir and strain into a chilled cocktail glass. Garnish with a lemon twist and the edible flower of your choice.",0,1,0,0,0,0,1,"2 oz junipero gin, .5 oz lacuesta blanco vermouth, .25 oz salers gentiane aperitif, 1 bsp luxardo maraschino liqueur, 1 bsp germain-robin absinthe, 2 dash scrappy’s lime bitters,citrus,bitter",",citrus,bitter"
The Evil Blue Thing,Old-fashioned glass,,"creme de cacao,blue curacao,light rum","Pour ingredients into glass, and drop in a blue whale! The blue whale isn't really necessary, but it makes the drink more ""fun"".",0,0,0,0,0,0,1,"creme de cacao,blue curacao,light rum,bitter",",bitter"
The French Connection,Coupe,,"2 oz h by hine, 1 oz fresh lemon juice, 1 oz demarara simple syrup, 4 dash apple bitters","Shake ingredients with ice in shaker and then double strain into a couple glass.
Top with champagne and garnish with lemon and apple slice.",0,1,0,1,0,1,1,"2 oz h by hine, 1 oz fresh lemon juice, 1 oz demarara simple syrup, 4 dash apple bitters,citrus,fruity,sweet,bitter",",citrus,fruity,sweet,bitter"
The Fritz,Rocks Glass,,".75 oz junipero gin, .75 oz luxardo maraschino liqueur, .75 oz peychaud's bitters, .75 oz punt e mes",Stir with ice and strain into a rocks glass. Garnish with an orange twist.,0,0,0,0,0,0,1,".75 oz junipero gin, .75 oz luxardo maraschino liqueur, .75 oz peychaud's bitters, .75 oz punt e mes,bitter",",bitter"
The Ginger Royale,,,"35 ml king's ginger liqueur, 140 ml champagne",Pour a generous measure of The King's Ginger into a flute. Add chilled Champagne to taste.,0,0,0,0,0,0,0,"35 ml king's ginger liqueur, 140 ml champagne",
The Hollinger Manhattan,Coupe,,"2 oz rittenhouse rye, .5 oz sweet vermouth, .25 oz luxardo maraschino liqueur, .25 oz duplais swiss absinthe verte","Stir, strain into an absinthe rinsed coupe. Garnish with Luxardo Cherry.",0,0,0,0,0,0,0,"2 oz rittenhouse rye, .5 oz sweet vermouth, .25 oz luxardo maraschino liqueur, .25 oz duplais swiss absinthe verte",
The House of Duncan,,,"1.5 oz glenrothes vintage reserve, .5 oz luxardo sangue morlacco cherry liqueur, .25 oz king's ginger liqueur, 1 dash angostura bitters",Serve on the rocks. Garnish with a Luxardo Cherry.,0,0,0,1,0,0,1,"1.5 oz glenrothes vintage reserve, .5 oz luxardo sangue morlacco cherry liqueur, .25 oz king's ginger liqueur, 1 dash angostura bitters,fruity,bitter",",fruity,bitter"
The Improved Sazerac,,,"1.5 oz h by hine, .25 oz luxardo maraschino liqueur, .5 tsp simple syrup (1:1), 3 dash peychaud's bitters, 1 dash angostura bitters,  rinse vieux pontarlier absinthe francaise superieure",Put ingredients in mixing glass. Stir. Strain into glass that has absinthe rinse. Add lemon zest.,0,0,0,0,0,1,1,"1.5 oz h by hine, .25 oz luxardo maraschino liqueur, .5 tsp simple syrup (1:1), 3 dash peychaud's bitters, 1 dash angostura bitters,  rinse vieux pontarlier absinthe francaise superieure,sweet,bitter",",sweet,bitter"
The Inside Job,Old Fashioned Glass,,"2 oz bourbon, .25 oz luxardo maraschino liqueur, .5 oz simple syrup, 1 dash angostura bitters, 1 dash vieux pontarlier absinthe francaise superieure","Add all the ingredients to a mixing glass and fill with ice. Stir, and strain into an old fashioned glass filled with fresh ice. Garnish with a Luxardo Cherry and an orange slice or twist.",0,0,0,0,0,1,1,"2 oz bourbon, .25 oz luxardo maraschino liqueur, .5 oz simple syrup, 1 dash angostura bitters, 1 dash vieux pontarlier absinthe francaise superieure,sweet,bitter",",sweet,bitter"
The King and Tonic,Collins,,"1.5 oz king's ginger liqueur, 3 oz fever-tree tonic water, 1 dash angostura bitters",Serve over ice in a collins glass.,0,0,0,0,0,0,1,"1.5 oz king's ginger liqueur, 3 oz fever-tree tonic water, 1 dash angostura bitters,bitter",",bitter"
The King Merlet Sidecar,,,"1.5 oz h by hine, .5 oz luxardo triplum (triple sec), .5 oz king's ginger liqueur, .5 oz fresh lemon juice, 1 oz pressed apple juice",Shake all ingredients with ice and strain into an iced up glass with brown sugar rim.,0,1,0,1,0,0,0,"1.5 oz h by hine, .5 oz luxardo triplum (triple sec), .5 oz king's ginger liqueur, .5 oz fresh lemon juice, 1 oz pressed apple juice,citrus,fruity",",citrus,fruity"
The King's Autumn Cobbler,,,"1 oz king's ginger liqueur, .25 oz briottet creme de mure (blackberry),  top pear cider",Add all ingredients over ice. Stir with a barspoon. Squeeze lemon wedges and add blackberries.,0,0,0,1,0,0,0,"1 oz king's ginger liqueur, .25 oz briottet creme de mure (blackberry),  top pear cider,fruity",",fruity"
The King's Cranberry Sauce,,,"1 pkg, 14 oz cranberries, 1.5 c brown sugar, .5 c orange juice, .3 c king's ginger liqueur, 8 whole pepper corns, 6  allspice berries, 5  cloves, 1 stick, 2 in cinnamon","Heat cranberries, sugar, OJ and King's Ginger over medium heat. Place the peppercorns, allspice, cloves and cinnamon in a piece of cheesecloth with the end tied. Add to pot. Cook stirring often until cranberries soften about 25 to 30 min. Refrigerate for 1 hour before serving.",0,1,1,0,0,1,0,"1 pkg, 14 oz cranberries, 1.5 c brown sugar, .5 c orange juice, .3 c king's ginger liqueur, 8 whole pepper corns, 6  allspice berries, 5  cloves, 1 stick, 2 in cinnamon,citrus,herbaceous,sweet",",citrus,herbaceous,sweet"
The King's Egg Nog,Goblet,,"1 oz no.3 london dry gin, .5 oz king's ginger liqueur, .25 oz english harbour rum, 3 spoon sugar, 1 whole egg, .5 oz milk, .5 oz cream",Dry shake and then shake with hand cracked ice. Serve in a goblet with grated nutmeg.,0,0,0,0,0,1,0,"1 oz no.3 london dry gin, .5 oz king's ginger liqueur, .25 oz english harbour rum, 3 spoon sugar, 1 whole egg, .5 oz milk, .5 oz cream,sweet",",sweet"
The King's Froth & Frizz,Champagne Flute,,"1 oz barsol selecto italia pisco, 1.25 oz king's ginger liqueur, .5 oz peach brandy, .5 oz lemon juice, .5 oz egg white","Dry shake, then shake with ice. Double strain into flute or sour glass. Top with a Saison.

Zest orange over top and garnish with a star anise.
",0,1,0,1,0,0,0,"1 oz barsol selecto italia pisco, 1.25 oz king's ginger liqueur, .5 oz peach brandy, .5 oz lemon juice, .5 oz egg white,citrus,fruity",",citrus,fruity"
The King's Ginger Spiced Punch,Punch Bowl,,"25 oz king's ginger liqueur, 37.5 oz cranberry juice, 37.5 oz fever-tree lemonade",Add all ingredients into a punch bowl or pitcher and stir. Add lemon wheels and strawberries to garnish.,0,1,0,1,0,0,0,"25 oz king's ginger liqueur, 37.5 oz cranberry juice, 37.5 oz fever-tree lemonade,citrus,fruity",",citrus,fruity"
The King's Ginger Summer Cup,,,"1 oz king's ginger liqueur, 1.5 oz cranberry juice, 1.5 oz fever-tree lemonade",Build in a glass over ice. Add lemon wheels and strawberries. Finish with a splash of fresh lemon or top up with some sparkling wine. This drink can also be made in jugs or punch bowls.,0,1,0,1,0,0,0,"1 oz king's ginger liqueur, 1.5 oz cranberry juice, 1.5 oz fever-tree lemonade,citrus,fruity",",citrus,fruity"
The King's Medicine,Coupe,,"1.5 oz king's ginger liqueur, .5 oz luxardo fernet, .25 oz benriach curiositas single malt 10 yo, .75 oz lemon juice","Add all ingredients into a shaker with ice, shake furiously. Fine strain into chilled coupe. Garnish with a lemon twist.",0,1,0,0,0,0,0,"1.5 oz king's ginger liqueur, .5 oz luxardo fernet, .25 oz benriach curiositas single malt 10 yo, .75 oz lemon juice,citrus",",citrus"
The King's Mulled Cider,Handled Glass,,"2 oz king's ginger liqueur, 5 oz hard apple cider, 5 oz fresh apple juice","Serve in a handled glass, hot or over ice. Garnish with lemon, cinnamon stick and fresh blackberries.",0,0,0,1,0,0,0,"2 oz king's ginger liqueur, 5 oz hard apple cider, 5 oz fresh apple juice,fruity",",fruity"
The King's Mulled Wine,,,"1 bottle red wine, .3 bottle king's ginger liqueur, 3 tbsp caster sugar, 2  lemons, zested (plus flesh of one lemon), 1  orange, zested, 1 stick cinnamon, 1 dash nutmeg, 1  star anise","Simmer over low heat for 3 hours, double strain with fine sieve.",0,1,0,0,0,1,0,"1 bottle red wine, .3 bottle king's ginger liqueur, 3 tbsp caster sugar, 2  lemons, zested (plus flesh of one lemon), 1  orange, zested, 1 stick cinnamon, 1 dash nutmeg, 1  star anise,citrus,sweet",",citrus,sweet"
The King's Queen,Collins,,"50 ml king's ginger liqueur, 25 ml fresh lime, 1 slice fresh ginger, 4 strawberries strawberries(muddled)",Serve in a tall glass over ice.,0,1,0,0,0,0,0,"50 ml king's ginger liqueur, 25 ml fresh lime, 1 slice fresh ginger, 4 strawberries strawberries(muddled),citrus",",citrus"
The King's Spring Daisy,,,"1 oz king's ginger liqueur, 1 oz h by hine, .25 oz lemon juice, .25 oz simple syrup, 2 dash fee brothers rhubard bitters",Add all ingredients into a cocktail shaker. Shake and double strain into a glass. Garnish with a sprig of mint.,0,1,0,0,0,1,1,"1 oz king's ginger liqueur, 1 oz h by hine, .25 oz lemon juice, .25 oz simple syrup, 2 dash fee brothers rhubard bitters,citrus,sweet,bitter",",citrus,sweet,bitter"
The King's Squeeze,,,"35 ml king's ginger liqueur, 125 ml fever-tree bitter lemon","Build in ice-filled tall glass, garnish with a squeeze of lime.",0,1,0,0,0,0,1,"35 ml king's ginger liqueur, 125 ml fever-tree bitter lemon,citrus,bitter",",citrus,bitter"
The King's Winter Cup,,,"1.5 oz king's ginger liqueur, 1 oz fresh pressed apple cider, 4 oz hard apple cider, 1 stick cinnamon stick",Method:  Simmer on a gentle heat for 30 minutes and garnish with a cinnamon stick,0,0,0,1,0,0,0,"1.5 oz king's ginger liqueur, 1 oz fresh pressed apple cider, 4 oz hard apple cider, 1 stick cinnamon stick,fruity",",fruity"
The Kings Mule,Champagne Flute,,"1 oz king's ginger liqueur, 3 dash orange bitters, 5 oz sparkling wine","Place King's Ginger and orange bitters in a Champagne flute, and top with sparkling wine. No garnish.",0,1,0,0,0,0,1,"1 oz king's ginger liqueur, 3 dash orange bitters, 5 oz sparkling wine,citrus,bitter",",citrus,bitter"
The Lady Whisper,,,"1 oz aged rum, 1 oz old potrero straight rye whiskey, .5 oz luxardo apricot liqueur, .5 oz luxardo sangue morlacco cherry liqueur, 2 dash bitters","Stir the ingredients in a mixing glass filled with ice, strain and serve over ice into an old fashioned glass.",0,0,0,1,0,0,1,"1 oz aged rum, 1 oz old potrero straight rye whiskey, .5 oz luxardo apricot liqueur, .5 oz luxardo sangue morlacco cherry liqueur, 2 dash bitters,fruity,bitter",",fruity,bitter"
The Ladybird,Coupe,,"2 oz pink pigeon rum, 2 dash fee brothers black walnut bitters, .5 oz luxardo sangue morlacco cherry liqueur, .5 oz luxardo fernet","In a mixing glass, add the first three ingredients over ice. Stir to chill. In a separate coupe glass, add .5 oz of Luxardo Fernet and swirl glass until it is fully coated with the Fernet. Strain chilled cocktail from mixing glass into the Fernet-rinsed coupe (discard excess fernet). Garnish by placing a Luxardo Cherry into the bottom of the glass.",0,0,0,1,0,0,1,"2 oz pink pigeon rum, 2 dash fee brothers black walnut bitters, .5 oz luxardo sangue morlacco cherry liqueur, .5 oz luxardo fernet,fruity,bitter",",fruity,bitter"
The Last Marasca,,,"50 ml gin, 20 ml luxardo maraschino liqueur, 5 ml luxardo orgeat syrup, 5 ml lemon juice, 1 dash absinthe","Rinse glass with absinthe. Add a Luxardo Cherry (covered in its juice) to a mixing glass with remaining ingredients. Stir until cold and slightly rose colored. Single strain, serve with cherry from mixing glass.",0,1,0,0,0,0,0,"50 ml gin, 20 ml luxardo maraschino liqueur, 5 ml luxardo orgeat syrup, 5 ml lemon juice, 1 dash absinthe,citrus",",citrus"
The Last Wish,,,"1 oz luxardo amaro abano, 1 oz luxardo amaretto di saschira, 2 oz espresso coffee, 1 scoop vanilla ice cream","Shake first three ingredients with ice.

Strain over ice cream into prepared glass.",0,0,0,0,0,0,1,"1 oz luxardo amaro abano, 1 oz luxardo amaretto di saschira, 2 oz espresso coffee, 1 scoop vanilla ice cream,bitter",",bitter"
